id,title,description,agency,collected,freq,api_url,download_url,tags
AG_BROADACRE,Australian Agriculture: Broadacre Crops,Statistics on the production and value of a range of broadacre crops. Catalogue number 7134.0,ABS,,,,,DATAITEM;REGION;TIME_PERIOD;UNIT_QUANTITY:UNIT_MEASURE;true
AG_HORTICULTURE,Australian Agriculture: Horticulture,Statistics on the production and value of a range of horticultural crops. Catalogue number 7133.0,ABS,,,,,DATAITEM;REGION;TIME_PERIOD;UNIT_QUANTITY:UNIT_MEASURE;true
ALC,"Apparent Consumption of Alcohol, Australia","Estimates of apparent consumption of alcohol based on the availability of alcoholic beverages in Australia. Estimates of the quantity of pure alcohol available for consumption from beer, wine, spirits, Ready to Drink (pre-mixed) beverages (RTDs) and cider, and estimate total volume of beer and wine available for consumption. Unit of measure: Litres. Geographic coverage: Australia. Catalogue number: 4307.0.55.001",ABS,,annual,,,BEVT;FREQUENCY;MEA;SUB;TIME_PERIOD;TIME_PERIOD_START;TYP;true
AMLPS_PART_2017,Australian Marriage Law Postal Survey 2017 - Participation,"Statistics from all eligible Australians on the Commonwelath Electoral Roll, about their views on whether or not the law should be changed to allow same-sex couples to marry. Unit of measure: Persons Responses Percent. Geographic coverage: Australia/CED2017. Catalogue number: 1800.0",ABS,,,,,AEC_FED_2017;AGE;MEASURE;REGION_TYPE;SEX_ABS;TIME_PERIOD;TIME_PERIOD_START;true
AMLPS_RESP_2017,Australian Marriage Law Postal Survey 2017 - Response,"Statistics from all eligible Australians on the Commonwelath Electoral Roll, about their views on whether or not the law should be changed to allow same-sex couples to marry. Unit of measure: Persons Responses Percent. Geographic coverage: Australia/CED2017. Catalogue number: 1800.0",ABS,,,,,AEC_FED_2017;MEASURE;REGIONTYPE;RESPONSE_CAT;TIME_PERIOD;TIME_PERIOD_START;true
ANA_AGG,Australian National Accounts Key Aggregates,"Headline statistics from the quarterly national accounts. Includes gross domestic product (GDP), GDP per capita, real income measures, and the household saving ratio",ABS,,,,,TIME_PERIOD_START;true
ANA_EXP,Australian National Accounts - Expenditure on Gross Domestic Product (GDP (E)),"Quarterly estimates of the Expenditure approach of Gross Domestic Product (GDP (E)), measured in chain volume measures and current prices. Includes household and government expenditure, private and public sector investment, changes in inventories, and exports and imports of goods and services",ABS,,,,,DATA_ITEM;MEASURE;SECTOR;TIME_PERIOD;TIME_PERIOD_START;TSEST;true
ANA_INC,Australian National Accounts – Income from Gross Domestic Product (GDP (I)),"Quarterly estimates of the Income approach of measuring Gross Domestic Product (GDP (I)), measured in current prices. Includes estimates of compensation of employees, gross operating surplus, gross mixed income, and taxes less subsidies on production and imports",ABS,,,,,DATA_ITEM;MEASURE;SECTOR;TIME_PERIOD;TIME_PERIOD_START;TSEST;true
ANA_IND_GVA,Australian National Accounts – Production of Gross Domestic Product (GDP (P)),"Quarterly estimates of the Production approach of measuring Gross Domestic Product (GDP (P)), measured in chain volume measures. Includes estimates of gross value added by industry and subdivision, and taxes less subsidies on products",ABS,,,,,DATA_ITEM;INDUSTRY;MEASURE;SECTOR;TIME_PERIOD;TIME_PERIOD_START;true
ANA_SFD,Australian National Accounts - State Final Demand,"Quarterly estimates of state final demand (SFD) and component series, measured in chain volume measures. Includes household and government expenditure, private and public sector investment, and compensation of employees by state",ABS,,,,,DATA_ITEM;MEASURE;REGION;SECTOR;TIME_PERIOD;TIME_PERIOD_START;TSEST;true
ATSI_BIRTHS_SUMM,"Aboriginal and Torres Strait Islander births and confinements, summary, by state","Contains statistics on live births and fertility for Australia, states and territories, based on calendar year of registration data. Information on characteristics of the mother and child include place of usual residence, sex, Indigenous status, age, marital status and country of birth of parents. Unit of measure: Births Age Percent. Geographic coverage: Australia/State. Catalogue number: 3301.0",ABS,,,,,ASGS_2011;FREQ;INDIGENOUS_STATUS;MEASURE;TIME_PERIOD;TIME_PERIOD_START;true
ATSI_FERTILITY,"Aboriginal and Torres Strait Islander registered births and fertility rate, by age groups and state or territory of usual residence, 2001 onwards","Contains statistics on live births and fertility for Australia, states and territories, based on calendar year of registration data. Information on characteristics of the mother and child include place of usual residence, sex, Indigenous status, age, marital status and country of birth of parents. Unit of measure: Births Age Percent. Geographic coverage: Australia/State. Catalogue number: 3301.0",ABS,,,,,AGE;FREQ;IND_STATUS;MEASURE;REGION;TIME_PERIOD;TIME_PERIOD_START;true
AUSTRALIAN_INDUSTRY,Australian Industry,"Annual estimates of key economic and financial performance of industries in Australia, including income, expenses and profit measures.",ABS,,annual,,,BASIS;FREQUENCY;INDUSTRY;MEASURE;REGION;TIME_PERIOD;TIME_PERIOD_START;true
AWE,Average Weekly Earnings,"Survey conducted biannually, in May and November, to measure the level of average gross weekly earnings associated with employees. While AWE is not designed to produce movement in earnings data, the frequency of collection supports a time series of these level estimates. Unit of measure: AUD. Geographic coverage: Australia/State. Catalogue number: 6302.0",ABS,,,,,ESTIMATE_TYPE;FREQ;INDUSTRY;MEASURE;REGION;SECTOR;SEX;TIME_PERIOD;TIME_PERIOD_START;TSEST;true
BA_GCCSA,Building Approvals by Greater Capital Cities Statistical Area (GCCSA) and above,"The monthly Building Approvals (BAPS) collects data relating to residential and non-residential building work. It provides estimates of future building activity and the sampling framework for the quarterly Building Activity Survey, which is a major contributor to the quarterly National Accounts estimates. Unit of measure: AUD Number. Geographic coverage: Australia/State/GCCSA. Catalogue number: 8731.0",ABS,,,,,BUILDING_TYPE;Download;FREQ;MEASURE;REGION;SECTOR;TIME_PERIOD;TIME_PERIOD_START;TSEST;VALUE;WORK_TYPE;all;as;data;true
BA_LGA2018,Building Approvals by Local Government Area (LGA 2018),"The monthly Building Approvals (BAPS) collects data relating to residential and non-residential building work . It provides estimates of future building activity and the sampling framework for the quarterly Building Activity Survey, which is a major contributor to the quarterly National Accounts estimates. Unit of measure: AUD Number. Geographic coverage: LGA2018. Catalogue number: 8731.0",ABS,,,,,BUILDING_TYPE;FREQ;MEASURE;REGION;REGION_TYPE;SECTOR;TIME_PERIOD;TIME_PERIOD_END;TIME_PERIOD_START;WORK_TYPE;true
BA_LGA2019,Building Approvals by Local Government Area (LGA 2019),"The monthly Building Approvals (BAPS) collects data relating to residential and non-residential building work . It provides estimates of future building activity and the sampling framework for the quarterly Building Activity Survey, which is a major contributor to the quarterly National Accounts estimates. Unit of measure: AUD Numbe. Geographic coverage: LGA2019. Catalogue number: 8731.0",ABS,,,,,BUILDING_TYPE;FREQ;MEASURE;REGION;REGION_TYPE;SECTOR;TIME_PERIOD;TIME_PERIOD_END;TIME_PERIOD_START;WORK_TYPE;true
BA_LGA2020,Building Approvals by Local Government Area (LGA 2020),"The monthly Building Approvals (BAPS) collects data relating to residential and non-residential building work . It provides estimates of future building activity and the sampling framework for the quarterly Building Activity Survey, which is a major contributor to the quarterly National Accounts estimates. Unit of measure: AUD Numbe. Geographic coverage: LGA2020. Catalogue number: 8731.0",ABS,,,,,BUILDING_TYPE;FREQ;MEASURE;REGION;REGION_TYPE;SECTOR;TIME_PERIOD;TIME_PERIOD_START;WORK_TYPE;true
BA_LGA2021,Building Approvals by Local Government Area (LGA 2021),"The monthly Building Approvals (BAPS) collects data relating to residential and non-residential building work. It provides estimates of future building activity and the sampling framework for the quarterly Building Activity Survey, which is a major contributor to the quarterly National Accounts estimates. Reference period: 2020-21. Unit of measure: AUD Number Percent. Geographic coverage: LGA2021. Catalogue number: 8731.0",ABS,,,,,BUILDING_TYPE;FREQ;MEASURE;REGION;REGION_TYPE;SECTOR;TIME_PERIOD;TIME_PERIOD_START;WORK_TYPE;true
BA_LGA2022,Building Approvals by Local Government Area (LGA 2022),"The monthly Building Approvals (BAPS) collects data relating to residential and non-residential building work. It provides estimates of future building activity and the sampling framework for the quarterly Building Activity Survey, which is a major contributor to the quarterly National Accounts estimates. Reference period: 2020-21. Unit of measure: AUD Number Percent. Geographic coverage: LGA2022. Catalogue number: 8731.0",ABS,,,,,BUILDING_TYPE;FREQ;MEASURE;REGION;REGION_TYPE;SECTOR;TIME_PERIOD;TIME_PERIOD_START;WORK_TYPE;true
BA_LGA2023,Building Approvals by Local Government Area (LGA 2023),"The monthly Building Approvals (BAPS) collects data relating to residential and non-residential building work. It provides estimates of future building activity and the sampling framework for the quarterly Building Activity Survey, which is a major contributor to the quarterly National Accounts estimates. Reference period: 2020-21. Unit of measure: AUD Number Percent. Geographic coverage: LGA2022. Catalogue number: 8731.0",ABS,,,,,BUILDING_TYPE;FREQ;MEASURE;REGION;REGION_TYPE;SECTOR;TIME_PERIOD;TIME_PERIOD_START;WORK_TYPE;true
BA_LGA2024,Building Approvals by Local Government Area (LGA 2024),"The monthly Building Approvals (BAPS) collects data relating to residential and non-residential building work. It provides estimates of future building activity and the sampling framework for the quarterly Building Activity Survey, which is a major contributor to the quarterly National Accounts estimates. Reference period: 2020-21. Unit of measure: AUD Number Percent. Geographic coverage: LGA2022. Catalogue number: 8731.0",ABS,,,,,BUILDING_TYPE;FREQ;MEASURE;REGION;REGION_TYPE;SECTOR;TIME_PERIOD;TIME_PERIOD_START;WORK_TYPE;true
BA_SA2,"Building Approvals by SA2 and above, from July 2021 onwards","The monthly Building Approvals (BAPS) collects data relating to residential and non-residential building work. It provides estimates of future building activity and the sampling framework for the quarterly Building Activity Survey, which is a major contributor to the quarterly National Accounts estimates. Reference period: 2016 onwards. Unit of measure: AUD Number Percent. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 8731.0",ABS,,,,,(Over;BUILDING_TYPE;CSV;Download;FREQ;LASTNOBSERVATIONS;MEASURE;REGION;REGION_TYPE;TIME_PERIOD;TIME_PERIOD_START;WORK_TYPE;all;as;data;true
BA_SA2_201116,"Building Approvals by SA2 and above, July 2011 to June 2016","The monthly Building Approvals (BAPS) collects data relating to residential and non-residential building work. It provides estimates of future building activity and the sampling framework for the quarterly Building Activity Survey, which is a major contributor to the quarterly National Accounts estimates. Reference period: 2011 to 2016. Unit of measure: AUD Number Percent. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 8731.0",ABS,,,,,BUILDING_TYPE;Download;FREQ;LASTNOBSERVATIONS;MEASURE;REGION;REGION_TYPE;SECTOR;TIME_PERIOD;TIME_PERIOD_START;WORK_TYPE;all;as;data;true
BA_SA2_2016-21,"Building Approvals by SA2 and above, 2016 to 2021","The monthly Building Approvals (BAPS) collects data relating to residential and non-residential building work. It provides estimates of future building activity and the sampling framework for the quarterly Building Activity Survey, which is a major contributor to the quarterly National Accounts estimates. Reference period: 2016 onwards. Unit of measure: AUD Number Percent. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 8731.0",ABS,,,,,(Over;BUILDING_TYPE;CSV;Download;FREQ;LASTNOBSERVATIONS;MEASURE;REGION;REGION_TYPE;TIME_PERIOD;TIME_PERIOD_START;WORK_TYPE;all;as;data;true
BCS_BUSGVTSK,"Business interaction with government and Skills, year ended 30 June 2022","Business Characteristics Survey (BCS) is an annual survey designed to produce point in time estimates for: innovation; use of information technology; and a broad range of other business characteristics. Output will alternate biennially between detailed innovation estimates being output in one year, and business use of information technology and comprehensive business characteristics output in the alternate years. Unit of measure: Percentage of businesses unless specified. Geographic coverage: Australia/State. Catalogue numbers: 8158.0 and 8167.0",ABS,,,,,ANZSIC_2006;ASGS_2016;FREQUENCY;INNOV_STATUS;IT_EMP_SIZE;MEASURE;REGION_CLASS;TIME_PERIOD;true
BCS_BUSICT,"Use and management of ICT, Cloud computing and Cyber security, year ended 30 June 2022","Business Characteristics Survey (BCS) is an annual survey designed to produce point in time estimates for: innovation; use of information technology; and a broad range of other business characteristics. Output will alternate biennially between detailed innovation estimates being output in one year, and business use of information technology and comprehensive business characteristics output in the alternate years. Unit of measure: Percentage of businesses unless specified. Geographic coverage: Australia/State. Catalogue numbers: 8158.0 and 8167.0",ABS,,,,,ANZSIC_2006;ASGS_2016;FREQUENCY;INNOV_STATUS;IT_EMP_SIZE;MEASURE;REGION_CLASS;TIME_PERIOD;true
BCS_BUSINF,Business information and performance,"Business Characteristics Survey (BCS) is an annual survey designed to produce point in time estimates for: innovation; use of information technology; and a broad range of other business characteristics. Output will alternate biennially between detailed innovation estimates being output in one year, and business use of information technology and comprehensive business characteristics output in the alternate years. Unit of measure: Percentage of businesses unless specified. Geographic coverage: Australia/State. Catalogue numbers: 8158.0 and 8167.0",ABS,,,,,ANZSIC_2006;ASGS_2016;FREQUENCY;INNOV_STATUS;IT_EMP_SIZE;MEASURE;REGION_CLASS;TIME_PERIOD;true
BCS_BUSINF2,"Business profile, Performance and arrangements, year ended 30 June 2022","Business Characteristics Survey (BCS) is an annual survey designed to produce point in time estimates for: innovation; use of information technology; and a broad range of other business characteristics. Output will alternate biennially between detailed innovation estimates being output in one year, and business use of information technology and comprehensive business characteristics output in the alternate years. Unit of measure: Percentage of businesses unless specified. Geographic coverage: Australia/State. Catalogue numbers: 8158.0 and 8167.0",ABS,,,,,ANZSIC_2006;ASGS_2016;FREQUENCY;INNOV_STATUS;IT_EMP_SIZE;MEASURE;REGION_CLASS;TIME_PERIOD;true
BCS_BUSINT,"Internet connectivity, Online presence and E-commerce, year ended 30 June 2022","Business Characteristics Survey (BCS) is an annual survey designed to produce point in time estimates for: innovation; use of information technology; and a broad range of other business characteristics. Output will alternate biennially between detailed innovation estimates being output in one year, and business use of information technology and comprehensive business characteristics output in the alternate years. Unit of measure: Percentage of businesses unless specified. Geographic coverage: Australia/State. Catalogue numbers: 8158.0 and 8167.0",ABS,,,,,ANZSIC_2006;ASGS_2016;FREQUENCY;INNOV_STATUS;IT_EMP_SIZE;MEASURE;REGION_CLASS;TIME_PERIOD;true
BCS_INN,"Business innovation including collaboration, fee-for-service arrangements, financing and assessment","Business Characteristics Survey (BCS) is an annual survey designed to produce point in time estimates for: innovation; use of information technology; and a broad range of other business characteristics. Output will alternate biennially between detailed innovation estimates being output in one year, and business use of information technology and comprehensive business characteristics output in the alternate years. Unit of measure: Percentage of businesses unless specified. Geographic coverage: Australia/State. Catalogue numbers: 8158.0 and 8167.0",ABS,,,,,ANZSIC_2006;ASGS_2016;FREQUENCY;INNOV_STATUS;IT_EMP_SIZE;MEASURE;REGION_CLASS;TIME_PERIOD;true
BCS_INNACT,"Business innovation activity including innovation implemented, still in development or abandoned","Business Characteristics Survey (BCS) is an annual survey designed to produce point in time estimates for: innovation; use of information technology; and a broad range of other business characteristics. Output will alternate biennially between detailed innovation estimates being output in one year, and business use of information technology and comprehensive business characteristics output in the alternate years. Unit of measure: Percentage of businesses unless specified. Geographic coverage: Australia/State. Catalogue numbers: 8158.0 and 8167.0",ABS,,,,,ANZSIC_2006;ASGS_2016;FREQUENCY;INNOV_STATUS;IT_EMP_SIZE;MEASURE;REGION_CLASS;TIME_PERIOD;true
BCS_INNSIG,"Most significant innovation, including target markets and commercialisation activities","Business Characteristics Survey (BCS) is an annual survey designed to produce point in time estimates for: innovation; use of information technology; and a broad range of other business characteristics. Output will alternate biennially between detailed innovation estimates being output in one year, and business use of information technology and comprehensive business characteristics output in the alternate years. Unit of measure: Percentage of businesses unless specified. Geographic coverage: Australia/State. Catalogue numbers: 8158.0 and 8167.0",ABS,,,,,ANZSIC_2006;ASGS_2016;FREQUENCY;INNOV_STATUS;IT_EMP_SIZE;MEASURE;REGION_CLASS;TIME_PERIOD;true
BIRTHS_AGE_FATHER,"Registered births, nuptiality by age of father, 1975 onwards","Statistics on live births and fertility for Australia, states and territories, based on calendar year of registration data. Information on characteristics of the mother and child include place of usual residence, sex, Indigenous status, age, marital status and country of birth of parents. Unit of measure: Births Age Percent. Geographic coverage: Australia/State. Catalogue number: 3301.0",ABS,,,,,AGE;FREQ;NUPT;TIME_PERIOD;TIME_PERIOD_START;true
BIRTHS_AGE_MOTHER,"Registered births, nuptiality by age of mother, 1975 onwards","Statistics on live births and fertility for Australia, states and territories, based on calendar year of registration data. Information on characteristics of the mother and child include place of usual residence, sex, Indigenous status, age, marital status and country of birth of parents. Unit of measure: Births Age Percent. Geographic coverage: Australia/State. Catalogue number: 3301.0",ABS,,,,,AGE;FREQ;NUPT;TIME_PERIOD;TIME_PERIOD_START;true
BIRTHS_MONTH_OCCURRENCE,"Births, year and month of occurrence by state or territory of usual residence, 1975 onwards","Statistics on live births and fertility for Australia, states and territories, based on calendar year of registration data. Information on characteristics of the mother and child include place of usual residence, sex, Indigenous status, age, marital status and country of birth of parents. Unit of measure: Births Age Percent. Geographic coverage: Australia/State. Catalogue number: 3301.0",ABS,,,,,ASGS_2011;FREQ;MEASURE;MONTH_OCCURENCE;TIME_PERIOD;TIME_PERIOD_START;true
BIRTHS_SUMMARY,"Registered births, summary by state or territory of usual residence, 1975 onwards","Statistics on live births and fertility for Australia, states and territories, based on calendar year of registration data. Information on characteristics of the mother and child include place of usual residence, sex, Indigenous status, age, marital status and country of birth of parents. Unit of measure: Births Age Percent. Geographic coverage: Australia/State. Catalogue number: 3301.0",ABS,,,,,ASGS_2011;FREQ;MEASURE;TIME_PERIOD;TIME_PERIOD_START;true
BOP,Balance of Payments,"Balance of Payments draws a series of balances between inward and outward transactions, provides an overall net flow of transactions between Australian residents and the rest of the world and reports how that flow is funded. Unit of measure: AUD Index. Geographic coverage: Australia. Catalogue number: 5302.0",ABS,,,,,DATA_ITEM;FREQ;MEASURE;TIME_PERIOD;TIME_PERIOD_START;TSEST;true
BOP_FACTOR,Balance of Payments and International Investment Position: Combined current price seasonal adjustment factors,Balance of Payments and International Investment Position: Combined current price seasonal adjustment factors will return seasonally adjusted current prices when applied to orignal current prices. Unit of measure: Factor. Geographic coverage: Australia. Catalogue number: 5302.0,ABS,,,,,DATA_ITEM;FREQ;MEASURE;TIME_PERIOD;TIME_PERIOD_START;TSEST
BOP_GOODS,Balance of Payments: Goods Exports and Imports,"Balance of Payments: Goods Exports and Imports contains Chain Volume Measures and Implicit Price Deflators for exports by SITC division and imports by broad economic categories on a balance of payments basis. Unit of measure: AUD millions, Index numbers. Geographic coverage: Australia. Catalogue number: 5302.0",ABS,,,,,DATA_ITEM;EXP_IMP;FREQ;MEASURE;TIME_PERIOD;TIME_PERIOD_START;TSEST;true
BOP_STATE,Balance of Payments by State,"Balance of Payments by State draws the state and territory series of balances between inward and outward transactions, provides an overall net flow of transactions between Australian states and territories and the rest of the world and reports how that flow is funded. Unit of measure: AUD Index. Geographic coverage: Australia. Catalogue number: 5302.0",ABS,,,,,DATA_ITEM;FREQ;MEASURE;Methodology;REGION;TIME_PERIOD;TIME_PERIOD_START;TSEST;true
BUILDING_ACTIVITY,Building Activity,"Building Activity. Provides estimates of value of building work and number of dwellings commenced, completed, under construction and in the pipeline. Unit of measure: AUD Units. Geographic coverage: Australia/State. Catalogue number: 8752.0",ABS,,,,,BLD_WORK_TYPE;FREQ;MEASURE;PRICE_ADJ;REGION;SECTOR_OWN;TIME_PERIOD;TIME_PERIOD_START;TSEST;TYPE_BLDG;true
BUSINESS_TURNOVER,Monthly Business Turnover Indicator,Experimental indicator of business turnover derived from monthly Business Activity Statements,ABS,,,,,FREQ;INDUSTRY;MEASURE;REGION;TIME_PERIOD;TIME_PERIOD_START;TSEST;true
BWD,"Building Work Done, Preliminary","Provides preliminary estimates of value of total construction work done, building work done and engineering construction work done. Unit of measure: AUD. Geographic coverage: Australia/State. Catalogue number: 8755.0",ABS,,,,,BUILDING_TYPE;PRICE_ADJUSTMENT;REGION;SECTOR_OWN;TIME_PERIOD;TIME_PERIOD_START;TSEST;WORK_TYPE;true
C21_G01_CED,"Census 2021, G01 Selected person characteristics by sex, Commonwealth Electoral Divisions (CED 2021 boundaries)","Selected person characteristics by sex data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of persons.
This table is based on place of usual residence, except for counts by dwelling type which are based on place of enumeration and exclude overseas visitors.
Eduction institution comprises 'Preschool', 'Primary' (including Government, Catholic, Other non-Government, Primary not further defined), 'Secondary' (including Government, Catholic, Other non-Government, Secondary not further defined) and 'Tertiary' (including vocational education (including TAFE and private training providers), university or other higher education, Tertiary not further defined). Excludes persons who did not state which type of education institution they were attending.
Highest year of school completed is applicable to persons aged 15 years and over.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;PCHAR;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G01_LGA,"Census 2021, G01 Selected person characteristics by sex, Local Government Area 2021 (LGA 2021 boundaries)","Selected person characteristics by sex data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of persons.
This table is based on place of usual residence, except for counts by dwelling type which are based on place of enumeration and exclude overseas visitors.
Eduction institution comprises 'Preschool', 'Primary' (including Government, Catholic, Other non-Government, Primary not further defined), 'Secondary' (including Government, Catholic, Other non-Government, Secondary not further defined) and 'Tertiary' (including vocational education (including TAFE and private training providers), university or other higher education, Tertiary not further defined). Excludes persons who did not state which type of education institution they were attending.
Highest year of school completed is applicable to persons aged 15 years and over.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;PCHAR;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G01_POA,"Census 2021, G01 Selected person characteristics by sex, Postal Areas (POA)","Selected person characteristics by sex data for Postal Areas (POA), 2021 Census, Count of persons.
This table is based on place of usual residence, except for counts by dwelling type which are based on place of enumeration and exclude overseas visitors.
Eduction institution comprises 'Preschool', 'Primary' (including Government, Catholic, Other non-Government, Primary not further defined), 'Secondary' (including Government, Catholic, Other non-Government, Secondary not further defined) and 'Tertiary' (including vocational education (including TAFE and private training providers), university or other higher education, Tertiary not further defined). Excludes persons who did not state which type of education institution they were attending.
Highest year of school completed is applicable to persons aged 15 years and over.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;PCHAR;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G01_RA,"Census 2021, G01 Selected person characteristics by sex, Remoteness Areas (RA)","Selected person characteristics by sex data for Remoteness Areas (RA), 2021 Census, Count of persons.
This table is based on place of usual residence, except for counts by dwelling type which are based on place of enumeration and exclude overseas visitors.
Eduction institution comprises 'Preschool', 'Primary' (including Government, Catholic, Other non-Government, Primary not further defined), 'Secondary' (including Government, Catholic, Other non-Government, Secondary not further defined) and 'Tertiary' (including vocational education (including TAFE and private training providers), university or other higher education, Tertiary not further defined). Excludes persons who did not state which type of education institution they were attending.
Highest year of school completed is applicable to persons aged 15 years and over.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;PCHAR;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G01_SA2,"Census 2021, G01 Selected person characteristics by sex, Main Statistical Areas Level 2 and up (SA2+)","Selected person characteristics by sex data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of persons.
This table is based on place of usual residence, except for counts by dwelling type which are based on place of enumeration and exclude overseas visitors.
Eduction institution comprises 'Preschool', 'Primary' (including Government, Catholic, Other non-Government, Primary not further defined), 'Secondary' (including Government, Catholic, Other non-Government, Secondary not further defined) and 'Tertiary' (including vocational education (including TAFE and private training providers), university or other higher education, Tertiary not further defined). Excludes persons who did not state which type of education institution they were attending.
Highest year of school completed is applicable to persons aged 15 years and over.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;PCHAR;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G01_SAL,"Census 2021, G01 Selected person characteristics by sex, Suburbs and Localities (SAL)","Selected person characteristics by sex data for Suburbs and Localities (SAL), 2021 Census, Count of persons.
This table is based on place of usual residence, except for counts by dwelling type which are based on place of enumeration and exclude overseas visitors.
Eduction institution comprises 'Preschool', 'Primary' (including Government, Catholic, Other non-Government, Primary not further defined), 'Secondary' (including Government, Catholic, Other non-Government, Secondary not further defined) and 'Tertiary' (including vocational education (including TAFE and private training providers), university or other higher education, Tertiary not further defined). Excludes persons who did not state which type of education institution they were attending.
Highest year of school completed is applicable to persons aged 15 years and over.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;PCHAR;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G01_SED,"Census 2021, G01 Selected person characteristics by sex, State Electoral Divisions (SED 2021 boundaries)","Selected person characteristics by sex data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of persons.
This table is based on place of usual residence, except for counts by dwelling type which are based on place of enumeration and exclude overseas visitors.
Eduction institution comprises 'Preschool', 'Primary' (including Government, Catholic, Other non-Government, Primary not further defined), 'Secondary' (including Government, Catholic, Other non-Government, Secondary not further defined) and 'Tertiary' (including vocational education (including TAFE and private training providers), university or other higher education, Tertiary not further defined). Excludes persons who did not state which type of education institution they were attending.
Highest year of school completed is applicable to persons aged 15 years and over.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;PCHAR;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G01_SUA,"Census 2021, G01 Selected person characteristics by sex, Significant Urban Areas (SUA)","Selected person characteristics by sex data for Significant Urban Areas (SUA), 2021 Census, Count of persons.
This table is based on place of usual residence, except for counts by dwelling type which are based on place of enumeration and exclude overseas visitors.
Eduction institution comprises 'Preschool', 'Primary' (including Government, Catholic, Other non-Government, Primary not further defined), 'Secondary' (including Government, Catholic, Other non-Government, Secondary not further defined) and 'Tertiary' (including vocational education (including TAFE and private training providers), university or other higher education, Tertiary not further defined). Excludes persons who did not state which type of education institution they were attending.
Highest year of school completed is applicable to persons aged 15 years and over.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;PCHAR;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G01_UCL,"Census 2021, G01 Selected person characteristics by sex, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Selected person characteristics by sex data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of persons.
This table is based on place of usual residence, except for counts by dwelling type which are based on place of enumeration and exclude overseas visitors.
Eduction institution comprises 'Preschool', 'Primary' (including Government, Catholic, Other non-Government, Primary not further defined), 'Secondary' (including Government, Catholic, Other non-Government, Secondary not further defined) and 'Tertiary' (including vocational education (including TAFE and private training providers), university or other higher education, Tertiary not further defined). Excludes persons who did not state which type of education institution they were attending.
Highest year of school completed is applicable to persons aged 15 years and over.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;PCHAR;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
